Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Purchase_Date,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Sales_Channel,Region,Weekday,Month,Quarter,Year,Cost_Price,Revenue,Profit,Margin
0b9545ec,Alexandra Ferguson,Other,62,Premium,01-06-2023,Home Appliances,6,4391,26346,UPI,App,North,Thursday,6,2,2023,3070,26349,7931,0.3
d65bd393,Mrs. Cassandra Rich,Other,28,New,27-07-2024,Clothing,1,4309,4309,Wallet,In-Store,West,Saturday,7,3,2024,3858,4309,451,0.1
f58e4dcb,Julie Snow,Male,33,Premium,20-10-2023,Electronics,4,4756,19024,Credit Card,Online,North,Friday,10,4,2023,3509,19024,4987,0.26
a006e1a6,Craig James,Other,32,Premium,01-06-2023,Groceries,4,877,3508,Credit Card,App,North,Thursday,6,2,2023,625,3508,1008,0.29
400ee960,Rita Hughes,Male,39,New,22-03-2024,Electronics,8,1911,15288,Cash,Online,North,Friday,3,1,2024,1269,15288,5140,0.34
9ca7f56c,Jonathan Bush,Other,35,New,29-07-2023,Electronics,9,1824,16416,UPI,In-Store,North,Saturday,7,3,2023,1105,16417,6476,0.39
1540287,Melissa Casey,Other,49,Regular,27-11-2023,Books,1,1582,1582,Debit Card,App,West,Monday,11,4,2023,1007,1582,575,0.36
01bb6922,Susan Lane,Other,31,New,15-11-2024,Clothing,10,3638,36380,Debit Card,App,East,Friday,11,4,2024,2327,36379,13105,0.36
8a61ed52,Jonathan Watson,Other,48,New,14-03-2025,Electronics,2,3786,7572,Debit Card,Online,West,Friday,3,1,2025,3314,7572,945,0.12
e9b33bd9,Michelle Esparza,Female,46,New,24-10-2024,Books,10,4225,42250,Credit Card,In-Store,East,Thursday,10,4,2024,2595,42245,16299,0.39
f23ef6d4,Penny Campbell,Male,42,Premium,20-09-2024,Groceries,3,4012,12036,Cash,App,North,Friday,9,3,2024,2887,12037,3376,0.28
1b8fe1ab,Hector Collins,Female,23,Premium,26-02-2025,Clothing,7,3821,26747,Wallet,Online,South,Wednesday,2,1,2025,2578,26748,8700,0.33
eddf8bdc,Brenda Baldwin,Female,21,New,14-01-2025,Clothing,9,354,3186,UPI,Online,West,Tuesday,1,1,2025,227,3185,1141,0.36
53a94f3c,Hayden Chambers,Male,20,Premium,31-07-2024,Sports,8,3333,26664,Cash,Online,East,Wednesday,7,3,2024,2943,26668,3121,0.12
2adebe90,Paige Martinez,Male,56,New,02-10-2024,Clothing,8,1292,10336,Cash,Online,South,Wednesday,10,4,2024,1099,10339,1547,0.15
4782ed01,Garrett Jordan,Other,52,New,14-03-2025,Clothing,7,2091,14637,Credit Card,Online,West,Friday,3,1,2025,1779,14636,2186,0.15
29dd5162,Ashley Thompson,Other,36,Regular,02-08-2023,Groceries,4,134,536,Debit Card,In-Store,East,Wednesday,8,3,2023,110,536,96,0.18
fc932770,Alexis Davis,Male,34,Regular,01-02-2024,Electronics,1,1094,1094,Debit Card,App,South,Thursday,2,1,2024,741,1094,353,0.32
a1281d8f,Jill Graham,Male,53,New,22-01-2024,Electronics,8,2197,17576,UPI,In-Store,East,Monday,1,1,2024,1484,17577,5704,0.32
2b43c1e8,Tammy Kennedy,Other,31,Regular,25-10-2024,Groceries,2,3831,7662,UPI,App,West,Friday,10,4,2024,3154,7662,1354,0.18
22e23176,Christina Harris,Female,50,Regular,23-11-2023,Beauty,1,3849,3849,Debit Card,In-Store,North,Thursday,11,4,2023,2934,3849,914,0.24
b3fe3093,Brett Grant,Other,43,Regular,10-12-2023,Clothing,4,4072,16288,Debit Card,App,North,Sunday,12,4,2023,2482,16288,6360,0.39
c5701a45,Terry Williams,Male,24,Regular,28-01-2025,Books,7,4730,33110,Credit Card,Online,East,Tuesday,1,1,2025,3890,33110,5879,0.18
46ec9e8c,Lori Love,Male,45,Premium,19-04-2024,Clothing,9,4393,39537,Debit Card,In-Store,East,Friday,4,2,2024,2713,39535,15120,0.38
8122be70,Michelle Diaz,Other,51,New,07-06-2023,Home Appliances,9,2868,25812,Cash,App,North,Wednesday,6,2,2023,2041,25810,7438,0.29
488dd30e,Matthew Johnson,Female,24,Premium,12-02-2025,Electronics,5,3662,18310,UPI,In-Store,North,Wednesday,2,1,2025,3232,18309,2149,0.12
90aa4e25,Larry Lopez,Female,36,Premium,18-03-2025,Sports,5,4515,22575,Cash,App,South,Tuesday,3,1,2025,3872,22577,3219,0.14
d532e898,Todd Parker,Male,31,Regular,07-12-2023,Electronics,1,1783,1783,Wallet,App,North,Thursday,12,4,2023,1225,1783,557,0.31
607e8cfd,Michael Dunlap,Female,46,New,18-01-2025,Beauty,2,1881,3762,Credit Card,App,West,Saturday,1,1,2025,1240,3762,1281,0.34
7111ccaf,Adam George,Other,42,Regular,27-05-2023,Books,3,4296,12888,Wallet,App,South,Saturday,5,2,2023,2989,12888,3921,0.3
2cdf844f,Anthony Norton,Other,24,Premium,06-10-2023,Home Appliances,4,3892,15568,Cash,In-Store,North,Friday,10,4,2023,2605,15567,5148,0.33
926f0818,Mr. Scott Brown,Male,65,New,30-05-2024,Groceries,3,240,720,Wallet,In-Store,North,Thursday,5,2,2024,215,721,76,0.11
a7553973,Jessica Martinez,Other,22,Premium,23-01-2025,Home Appliances,5,4078,20390,Cash,Online,North,Thursday,1,1,2025,3272,20388,4027,0.2
b08d46d2,Timothy Mathews,Female,62,Premium,15-02-2024,Home Appliances,3,1060,3180,UPI,Online,South,Thursday,2,1,2024,762,3179,893,0.28
46bb1ede,Anthony Fuller,Other,51,Premium,23-04-2024,Clothing,8,486,3888,UPI,Online,North,Tuesday,4,2,2024,399,3884,690,0.18
1549d178,Adam Cuevas,Male,33,Premium,25-01-2024,Clothing,9,358,3222,Credit Card,Online,West,Thursday,1,1,2024,223,3226,1219,0.38
92e5ec11,John Bennett,Other,35,New,20-02-2025,Clothing,2,1458,2916,Debit Card,Online,West,Thursday,2,1,2025,1263,2915,389,0.13
0744785f,Andrew Smith,Other,52,Premium,06-04-2025,Books,10,314,3140,Cash,App,South,Sunday,4,2,2025,273,3141,413,0.13
5d0010c1,Edgar Tate DVM,Other,51,Regular,20-10-2023,Electronics,5,2672,13360,Credit Card,In-Store,West,Friday,10,4,2023,1808,13360,4321,0.32
8511c8af,Rebecca Wood,Other,26,New,27-10-2024,Home Appliances,10,4043,40430,Cash,Online,North,Sunday,10,4,2024,3366,40427,6771,0.17
04855eab,Stephanie Deleon,Male,23,New,20-09-2023,Books,1,2256,2256,Cash,Online,South,Wednesday,9,3,2023,1482,2256,775,0.34
befff0b1,Autumn Rogers,Other,43,New,12-09-2023,Sports,4,1926,7704,Cash,App,West,Tuesday,9,3,2023,1425,7703,2003,0.26
2bc9fd24,Katherine Mccormick,Other,37,Regular,03-03-2025,Groceries,6,822,4932,UPI,In-Store,South,Monday,3,1,2025,659,4933,977,0.2
1ccc676d,Maria Liu,Male,63,Regular,22-11-2024,Groceries,5,1097,5485,Credit Card,Online,South,Friday,11,4,2024,923,5487,872,0.16
d591c5c5,Brittany Lane,Female,63,New,22-11-2024,Clothing,8,1909,15272,Credit Card,In-Store,East,Friday,11,4,2024,1559,15268,2799,0.18
100b4e5b,Donald Burnett,Other,61,Premium,02-04-2024,Beauty,6,995,5970,Debit Card,Online,North,Tuesday,4,2,2024,629,5973,2197,0.37
6ed0dd15,Joshua Hunt,Female,20,Regular,15-10-2023,Groceries,7,3350,23450,Cash,Online,North,Sunday,10,4,2023,2989,23451,2526,0.11
e109ba7e,Mr. Craig Malone,Male,20,Premium,18-03-2024,Books,6,2521,15126,Debit Card,App,South,Monday,3,1,2024,1571,15129,5704,0.38
818a5a10,Christina Morris,Other,32,New,15-12-2023,Electronics,2,1526,3052,Credit Card,In-Store,South,Friday,12,4,2023,1284,3052,484,0.16
f4670f3e,Jordan Collins,Other,48,New,01-03-2024,Beauty,2,1803,3606,UPI,In-Store,South,Friday,3,1,2024,1459,3606,688,0.19
fd16de6c,Megan Wright,Male,35,Regular,28-05-2024,Electronics,3,4419,13257,Debit Card,App,South,Tuesday,5,2,2024,2811,13257,4823,0.36
b7557e1e,Sarah Brown,Other,60,Regular,12-10-2024,Groceries,3,970,2910,Debit Card,Online,South,Saturday,10,4,2024,623,2911,1041,0.36
2eea2bc6,Shawn Mathis,Other,52,Regular,20-09-2023,Beauty,5,4106,20530,Debit Card,Online,South,Wednesday,9,3,2023,2767,20530,6695,0.33
bf561c19,Deborah Estrada,Male,54,Regular,03-03-2025,Home Appliances,5,3607,18035,Cash,Online,South,Monday,3,1,2025,2923,18036,3423,0.19
7f3ef4db,Charles Buck,Male,32,Regular,05-11-2023,Electronics,3,4059,12177,UPI,Online,South,Sunday,11,4,2023,3288,12176,2312,0.19
8bce7cae,David Rangel,Female,60,New,27-03-2024,Electronics,2,1700,3400,Wallet,Online,East,Wednesday,3,1,2024,1509,3400,381,0.11
2b080f15,Luis Gibson,Male,51,Regular,05-03-2025,Groceries,2,1669,3338,UPI,Online,North,Wednesday,3,1,2025,1230,3337,877,0.26
ff4efabf,Robert Garcia,Male,36,Regular,20-07-2023,Groceries,7,4355,30485,UPI,Online,East,Thursday,7,3,2023,2832,30483,10661,0.35
7a8778f3,Jenna Lee MD,Female,58,New,24-09-2023,Electronics,2,2028,4056,Wallet,App,North,Sunday,9,3,2023,1268,4056,1520,0.37
45af1a7e,Latoya Pierce,Male,29,Premium,08-11-2024,Sports,6,2990,17940,Cash,Online,West,Friday,11,4,2024,2314,17939,4058,0.23
230f08a9,Shannon Parsons,Male,47,Premium,04-04-2024,Books,9,3492,31428,Credit Card,In-Store,South,Thursday,4,2,2024,2505,31432,8886,0.28
cc467ce5,Dr. Crystal Zuniga,Male,39,Premium,28-10-2024,Electronics,10,203,2030,Wallet,Online,South,Monday,10,4,2024,182,2033,209,0.1
62032a09,Jennifer Hunt,Female,43,Regular,08-11-2023,Home Appliances,6,2229,13374,Credit Card,App,West,Wednesday,11,4,2023,1497,13375,4390,0.33
302f7f59,Tracy Davis,Male,54,Premium,24-04-2024,Electronics,5,614,3070,Debit Card,Online,West,Wednesday,4,2,2024,379,3072,1178,0.38
1a59654a,Frederick Mitchell,Other,53,Premium,03-03-2025,Home Appliances,8,4350,34800,Debit Card,App,North,Monday,3,1,2025,2688,34797,13294,0.38
bbaea756,Michael Boone,Other,43,Premium,30-09-2023,Sports,1,4356,4356,Credit Card,App,South,Saturday,9,3,2023,3157,4356,1198,0.28
e58f75f1,Misty Green,Male,62,Regular,12-06-2024,Electronics,2,4939,9878,Cash,App,South,Wednesday,6,2,2024,3875,9879,2129,0.22
0d627eab,Mary Smith,Male,29,Premium,22-04-2024,Groceries,6,2522,15132,Cash,In-Store,North,Monday,4,2,2024,2191,15134,1987,0.13
e20cb667,Eric Payne,Female,61,Premium,10-07-2024,Electronics,6,4026,24156,UPI,App,West,Wednesday,7,3,2024,3250,24156,4657,0.19
5ba5c474,Crystal Smith,Female,59,Premium,20-06-2023,Beauty,8,4470,35760,Credit Card,App,West,Tuesday,6,2,2023,2948,35759,12173,0.34
0ff1c5fe,Monica Smith,Female,38,New,06-06-2023,Clothing,1,3381,3381,Wallet,App,North,Tuesday,6,2,2023,2133,3381,1248,0.37
b5db46f5,Holly Morris,Other,25,Regular,04-06-2024,Home Appliances,8,2441,19528,Credit Card,In-Store,East,Tuesday,6,2,2024,1904,19529,4301,0.22
ee6895ab,Jeanne Murillo,Female,33,Regular,26-01-2025,Beauty,1,1334,1334,Debit Card,In-Store,South,Sunday,1,1,2025,1062,1334,272,0.2
912ef7c4,Julie Lee,Other,49,New,29-09-2024,Electronics,5,1291,6455,Credit Card,App,South,Sunday,9,3,2024,1037,6457,1274,0.2
3ceb0779,Courtney Thompson,Male,65,Premium,03-02-2024,Books,9,2311,20799,Debit Card,App,South,Saturday,2,1,2024,2069,20802,2184,0.11
b36a4642,Stephen Thomas,Female,42,Regular,27-02-2025,Clothing,1,917,917,UPI,Online,West,Thursday,2,1,2025,561,917,356,0.39
af724593,Debra Alexander,Other,59,New,30-01-2024,Books,6,4644,27864,UPI,App,South,Tuesday,1,1,2024,3878,27863,4594,0.16
3a943055,Steven Gonzales,Male,24,Premium,19-05-2024,Electronics,3,3018,9054,Wallet,App,North,Sunday,5,2,2024,2589,9053,1286,0.14
c0eefb1f,Megan Burke,Female,21,New,20-06-2024,Sports,1,1320,1320,Wallet,Online,South,Thursday,6,2,2024,1026,1320,294,0.22
c045dd81,Jaclyn Schneider DVM,Other,45,Premium,12-10-2023,Groceries,1,3732,3732,Debit Card,Online,South,Thursday,10,4,2023,2279,3732,1453,0.39
e6c00454,Mr. Mitchell Sanchez,Male,64,New,14-09-2024,Beauty,1,1409,1409,UPI,App,North,Saturday,9,3,2024,958,1409,451,0.32
66dbff43,Amanda Scott,Female,55,New,06-03-2025,Beauty,3,1193,3579,Debit Card,App,North,Thursday,3,1,2025,922,3579,812,0.23
b1bf430e,Kristin Hall,Female,61,New,31-10-2024,Groceries,9,4012,36108,Wallet,App,South,Thursday,10,4,2024,3609,36110,3625,0.1
1a6fc0a3,Colleen Hester,Other,26,Regular,02-06-2024,Sports,10,2787,27870,Credit Card,Online,North,Sunday,6,2,2024,1809,27871,9779,0.35
20e6e173,Terry Dixon,Other,30,Premium,25-01-2024,Groceries,3,2110,6330,UPI,In-Store,South,Thursday,1,1,2024,1341,6330,2307,0.36
4366e539,Raymond Jordan,Female,37,Premium,06-02-2025,Books,6,2244,13464,Wallet,In-Store,South,Thursday,2,1,2025,1727,13464,3102,0.23
6b4c1b7e,Dominic Morales,Male,63,Regular,31-07-2023,Groceries,1,1615,1615,Wallet,App,East,Monday,7,3,2023,1079,1615,536,0.33
3bacfea7,Elizabeth Lopez,Other,23,Regular,20-04-2024,Clothing,9,2696,24264,UPI,App,North,Saturday,4,2,2024,1787,24260,8174,0.34
71cf15d6,Molly Smith,Other,33,Regular,01-03-2025,Sports,9,983,8847,Debit Card,App,East,Saturday,3,1,2025,776,8847,1861,0.21
f411142f,Timothy Ruiz,Male,30,Premium,28-10-2024,Home Appliances,7,430,3010,UPI,In-Store,West,Monday,10,4,2024,322,3010,755,0.25
71d62f3e,Belinda Sanders,Male,27,New,31-07-2023,Electronics,8,2219,17752,Wallet,In-Store,North,Monday,7,3,2023,1539,17750,5437,0.31
bc5566bc,Christopher Moore,Female,60,Premium,11-06-2024,Clothing,6,1465,8790,Credit Card,In-Store,South,Tuesday,6,2,2024,1125,8792,2042,0.23
35ab80d2,Cheryl Long,Female,34,New,17-02-2025,Home Appliances,1,4466,4466,UPI,In-Store,East,Monday,2,1,2025,3046,4466,1420,0.32
f6708c2b,Erin Contreras,Female,29,New,16-01-2025,Groceries,5,4927,24635,UPI,App,West,Thursday,1,1,2025,3650,24636,6388,0.26
c0d5cb57,Charles Mack,Other,54,Premium,13-09-2024,Sports,9,508,4572,Wallet,App,South,Friday,9,3,2024,306,4569,1818,0.4
8701b4c2,Travis Juarez,Female,62,Premium,31-05-2024,Clothing,7,1039,7273,Wallet,App,West,Friday,5,2,2024,767,7270,1903,0.26
4fd186ee,Stephen Mills,Male,28,New,21-08-2023,Beauty,5,4374,21870,Debit Card,App,West,Monday,8,3,2023,3247,21872,5635,0.26
36b4acee,Lisa Arias,Other,54,Premium,08-05-2025,Beauty,10,1751,17510,Cash,In-Store,West,Thursday,5,2,2025,1462,17505,2882,0.16
a75dceb0,Monica Davis,Male,61,New,24-05-2024,Books,9,211,1899,Cash,In-Store,East,Friday,5,2,2024,183,1899,248,0.13
d4eaafe5,Diana Myers,Other,61,New,29-03-2024,Clothing,5,2490,12450,Debit Card,In-Store,South,Friday,3,1,2024,2208,12450,1409,0.11
7a138a6a,Crystal Rodgers,Male,51,Regular,09-11-2023,Electronics,5,996,4980,Wallet,In-Store,South,Thursday,11,4,2023,878,4978,586,0.12
12c73c60,Denise Wheeler,Female,36,Premium,20-02-2025,Clothing,7,1697,11879,Debit Card,In-Store,North,Thursday,2,1,2025,1087,11880,4270,0.36
1b454adc,Preston Ho,Other,28,Premium,27-10-2024,Sports,2,2188,4376,Debit Card,App,South,Sunday,10,4,2024,1718,4376,940,0.21
33cf4b94,Todd Russell,Other,59,New,01-03-2025,Clothing,7,2902,20314,UPI,App,South,Saturday,3,1,2025,1953,20311,6638,0.33
d96b6ad5,Amanda Suarez,Female,39,New,29-05-2024,Books,10,3711,37110,Credit Card,In-Store,West,Wednesday,5,2,2024,2950,37107,7609,0.21
03ba709e,Timothy Lloyd,Female,27,New,02-06-2024,Books,6,3063,18378,Cash,In-Store,East,Sunday,6,2,2024,1939,18375,6744,0.37
147924af,Andrea Hall,Male,37,New,20-03-2024,Books,6,3107,18642,Debit Card,Online,South,Wednesday,3,1,2024,2392,18644,4293,0.23
f6fe6fa1,Matthew Morris,Male,39,Premium,21-01-2024,Groceries,7,3847,26929,Wallet,App,North,Sunday,1,1,2024,2339,26930,10556,0.39
642b6a23,Lawrence Velazquez,Other,40,Premium,27-12-2023,Home Appliances,6,1624,9744,Cash,In-Store,West,Wednesday,12,4,2023,1124,9742,2995,0.31
ea7966d7,Stephanie Riddle,Other,40,Regular,08-10-2024,Books,4,118,472,Cash,Online,South,Tuesday,10,4,2024,92,471,105,0.22
5c93310e,Patricia Sanders,Male,62,Regular,11-12-2024,Beauty,7,2660,18620,Credit Card,In-Store,West,Wednesday,12,4,2024,2380,18619,1959,0.11
72a368d9,Tiffany Schultz,Male,52,Premium,19-10-2024,Home Appliances,8,4684,37472,Credit Card,In-Store,North,Saturday,10,4,2024,3912,37471,6173,0.16
9f9e0adf,Jamie Palmer,Female,45,Regular,04-11-2024,Sports,6,446,2676,Wallet,App,North,Monday,11,4,2024,392,2678,328,0.12
328af12a,Rita Fowler,Male,65,Regular,13-08-2023,Home Appliances,10,3959,39590,Wallet,Online,West,Sunday,8,3,2023,2642,39588,13166,0.33
6eb44b3c,Jonathan Alexander,Other,47,Premium,25-02-2024,Groceries,2,4383,8766,Wallet,Online,North,Sunday,2,1,2024,2759,8765,3247,0.37
075d7835,Troy Lewis,Male,23,Premium,16-05-2023,Books,7,1672,11704,UPI,App,East,Tuesday,5,2,2023,1408,11702,1844,0.16
2d915d10,Elizabeth Hoffman,Female,59,Regular,02-07-2023,Clothing,9,4983,44847,Debit Card,App,South,Sunday,7,3,2023,3018,44850,17691,0.39
66864438,Olivia Tucker,Female,64,Premium,16-04-2025,Beauty,5,2211,11055,Credit Card,In-Store,South,Wednesday,4,2,2025,1768,11054,2214,0.2
149f7ee2,Kaylee Fisher,Male,29,Regular,06-11-2023,Groceries,7,4219,29533,Cash,In-Store,South,Monday,11,4,2023,2699,29531,10640,0.36
0fe90987,David Barrera,Male,56,New,17-11-2023,Beauty,4,4548,18192,Credit Card,In-Store,East,Friday,11,4,2023,4055,18192,1971,0.11
858d5eae,Kristen Pratt,Other,57,Premium,29-05-2024,Groceries,8,4592,36736,UPI,In-Store,North,Wednesday,5,2,2024,3550,36733,8333,0.23
333fedcb,Heather Bailey,Female,47,New,06-09-2023,Beauty,8,3930,31440,Credit Card,In-Store,South,Wednesday,9,3,2023,2729,31439,9607,0.31
1678414d,Diane Whitney,Male,54,Premium,03-07-2023,Sports,1,1886,1886,Credit Card,Online,East,Monday,7,3,2023,1346,1886,540,0.29
1b003a99,Bianca Walker,Male,65,New,24-08-2024,Home Appliances,9,1629,14661,Cash,In-Store,South,Saturday,8,3,2024,1080,14659,4935,0.34
2ba545be,Jonathan Carpenter,Other,23,Regular,16-07-2023,Beauty,9,3433,30897,Credit Card,In-Store,North,Sunday,7,3,2023,2976,30900,4118,0.13
230742f5,Emily Cohen,Other,37,Premium,12-09-2024,Groceries,2,4849,9698,Cash,In-Store,South,Thursday,9,3,2024,4120,9698,1457,0.15
66012fec,Michael Combs,Female,33,Regular,24-07-2024,Clothing,4,2391,9564,Wallet,Online,East,Wednesday,7,3,2024,1994,9564,1588,0.17
0d53229b,John Gould,Female,31,Regular,25-04-2025,Home Appliances,10,1807,18070,UPI,Online,North,Friday,4,2,2025,1346,18073,4617,0.26
9ec1ea5a,John Williamson,Other,33,Premium,15-08-2023,Sports,6,1772,10632,Wallet,In-Store,East,Tuesday,8,3,2023,1502,10635,1623,0.15
da767ad1,Steven Sullivan,Other,65,Regular,29-09-2024,Groceries,6,4185,25110,Debit Card,In-Store,East,Sunday,9,3,2024,2862,25112,7939,0.32
352f38ca,Jennifer Williams,Female,45,Regular,26-03-2024,Books,10,268,2680,Wallet,App,West,Tuesday,3,1,2024,172,2677,959,0.36
eabc1e9e,Michael Jensen,Male,43,Premium,08-04-2025,Home Appliances,7,3598,25186,UPI,In-Store,South,Tuesday,4,2,2025,2807,25187,5536,0.22
15b09473,Tamara Shepard,Male,27,New,21-10-2024,Groceries,7,3813,26691,Cash,Online,East,Monday,10,4,2024,2471,26689,9391,0.35
ced8d95c,Cynthia Page,Female,44,Premium,22-01-2024,Groceries,1,4210,4210,Debit Card,Online,North,Monday,1,1,2024,2981,4210,1228,0.29
0b2b0b3b,Dr. Tracy Evans,Other,56,New,30-10-2023,Beauty,7,2028,14196,Debit Card,In-Store,South,Monday,10,4,2023,1816,14198,1483,0.1
e238b8d8,Ann Johnson,Female,59,New,27-10-2024,Home Appliances,5,2174,10870,Debit Card,In-Store,East,Sunday,10,4,2024,1891,10870,1413,0.13
df8283c6,Kristina Cruz,Male,33,Regular,10-05-2024,Electronics,3,1648,4944,Debit Card,In-Store,North,Friday,5,2,2024,1410,4944,715,0.14
28b6ca9c,Christina Manning,Female,36,Regular,16-12-2023,Books,4,2344,9376,Wallet,App,West,Saturday,12,4,2023,1511,9377,3333,0.36
07ba019b,Derrick Bird,Female,31,Premium,27-04-2024,Beauty,7,3951,27657,Debit Card,App,North,Saturday,4,2,2024,2954,27655,6976,0.25
7fc9f2ba,Oscar Berg,Female,53,Premium,04-02-2024,Clothing,9,1077,9693,UPI,In-Store,North,Sunday,2,1,2024,726,9689,3154,0.33
8e0d802c,Craig Rodriguez,Male,23,New,28-12-2023,Sports,4,3687,14748,UPI,App,East,Thursday,12,4,2023,2929,14750,3036,0.21
81d5e8d7,Thomas Anderson,Female,60,Regular,27-06-2024,Groceries,9,3221,28989,Cash,In-Store,West,Thursday,6,2,2024,2599,28993,5602,0.19
c0a91c53,Ronald Quinn,Female,55,New,21-05-2023,Home Appliances,9,2899,26091,Debit Card,Online,West,Sunday,5,2,2023,2384,26089,4635,0.18
e007caab,Alexis Schroeder,Female,64,New,12-03-2024,Books,4,340,1360,Wallet,In-Store,South,Tuesday,3,1,2024,228,1362,450,0.33
4aaf49c0,Theresa Huff PhD,Male,41,Regular,07-08-2023,Clothing,9,641,5769,Cash,Online,West,Monday,8,3,2023,517,5771,1119,0.19
687a4b3d,Samantha Garcia,Other,53,Premium,03-08-2023,Home Appliances,6,304,1824,UPI,App,North,Thursday,8,3,2023,264,1821,238,0.13
02e9f28a,Samuel Watson,Female,24,New,06-01-2024,Sports,3,1433,4299,Wallet,App,East,Saturday,1,1,2024,967,4299,1398,0.33
5894b0e0,Amber Mason,Other,64,New,16-08-2024,Books,9,166,1494,Cash,In-Store,North,Friday,8,3,2024,102,1498,583,0.39
8b35a557,Jessica Jackson,Other,22,New,28-08-2024,Books,9,3399,30591,Debit Card,In-Store,South,Wednesday,8,3,2024,2632,30591,6901,0.23
7e5b2019,Jeffery French,Female,28,New,03-10-2024,Groceries,10,755,7550,Cash,App,West,Thursday,10,4,2024,469,7553,2865,0.38
8bac1060,Grant Howard,Other,30,Regular,07-01-2025,Beauty,5,4491,22455,Cash,Online,West,Tuesday,1,1,2025,3733,22455,3791,0.17
9fb74ee8,Nicole Foley,Other,42,Premium,31-01-2025,Beauty,5,2815,14075,UPI,App,West,Friday,1,1,2025,2454,14075,1804,0.13
fc5c6998,Dwayne Mack,Male,54,Regular,21-11-2023,Sports,7,1459,10213,Credit Card,In-Store,East,Tuesday,11,4,2023,1061,10214,2784,0.27
9cd47a31,Amy Williams,Male,24,Regular,21-11-2023,Sports,9,1834,16506,Debit Card,In-Store,East,Tuesday,11,4,2023,1566,16510,2417,0.15
b83bd067,Nicole Brown,Other,24,Regular,16-03-2024,Books,1,226,226,Wallet,Online,North,Saturday,3,1,2024,160,226,65,0.29
6fe85a83,Regina Friedman,Other,53,New,17-10-2023,Books,2,3114,6228,Credit Card,App,West,Tuesday,10,4,2023,2217,6228,1793,0.29
b944c9a5,Jacob Bates,Female,40,Premium,28-02-2025,Sports,6,177,1062,Credit Card,Online,North,Friday,2,1,2025,120,1061,342,0.32
4096d732,Natasha Diaz,Female,27,Premium,10-08-2024,Clothing,5,151,755,Debit Card,App,South,Saturday,8,3,2024,103,754,239,0.32
179996c2,Lisa Archer,Male,27,Premium,29-07-2024,Sports,1,1980,1980,Cash,In-Store,South,Monday,7,3,2024,1623,1980,357,0.18
92f7853a,Caleb Martinez,Other,34,New,17-07-2023,Sports,6,4663,27978,UPI,In-Store,East,Monday,7,3,2023,4051,27977,3672,0.13
240b9ed6,Rachel Phillips,Female,48,Premium,16-07-2024,Books,8,4580,36640,Debit Card,In-Store,West,Tuesday,7,3,2024,3938,36637,5130,0.14
27d96ac8,Derek Daniel,Male,29,Regular,14-05-2024,Books,6,563,3378,UPI,App,West,Tuesday,5,2,2024,441,3380,733,0.22
bfcf51bc,Morgan Sharp,Other,54,Regular,03-05-2025,Clothing,9,3525,31725,Credit Card,App,South,Saturday,5,2,2025,2512,31727,9115,0.29
911d62b3,Michael Hahn,Male,20,Premium,27-06-2024,Sports,5,1746,8730,Wallet,In-Store,East,Thursday,6,2,2024,1548,8728,989,0.11
b2cebe84,Sarah Richardson,Male,52,Premium,06-02-2024,Sports,2,1354,2708,Cash,In-Store,North,Tuesday,2,1,2024,953,2709,803,0.3
61d44db3,Darrell Williams,Female,64,Premium,10-05-2025,Clothing,9,2726,24534,Debit Card,App,East,Saturday,5,2,2025,2094,24530,5685,0.23
3c410f42,Adam Stanton,Male,26,Premium,30-08-2023,Books,8,954,7632,Debit Card,Online,North,Wednesday,8,3,2023,672,7635,2260,0.3
